,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
34,10866099999,2018-02-04,48.353783,11.786086,453.23,"MUNCHEN, GM",31.0,24,28.3,24,9999.9,0,999.9,0,5.2,24,3.3,24,8.9,999.9,35.6,*,26.6,*,99.99, ,999.9,101000
35,10866099999,2018-02-05,48.353783,11.786086,453.23,"MUNCHEN, GM",30.1,24,25.0,24,9999.9,0,999.9,0,4.9,24,7.3,24,17.1,999.9,35.6,*,24.8,*,0.0,I,999.9,0
36,10866099999,2018-02-06,48.353783,11.786086,453.23,"MUNCHEN, GM",29.1,24,23.1,24,9999.9,0,999.9,0,6.2,24,6.0,24,12.0,999.9,35.6,*,24.8,*,0.0,I,999.9,0
37,10866099999,2018-02-07,48.353783,11.786086,453.23,"MUNCHEN, GM",28.4,24,25.8,24,9999.9,0,999.9,0,3.2,24,3.2,24,6.0,999.9,30.2,*,24.8,*,99.99, ,999.9,1000
38,10866099999,2018-02-08,48.353783,11.786086,453.23,"MUNCHEN, GM",30.1,24,27.2,24,9999.9,0,999.9,0,2.5,24,2.6,24,4.1,999.9,32.0,*,28.4,*,99.99, ,999.9,1000
39,10866099999,2018-02-09,48.353783,11.786086,453.23,"MUNCHEN, GM",30.5,24,26.4,24,9999.9,0,999.9,0,3.6,24,2.5,24,5.1,999.9,33.8,*,28.4,*,0.0,I,999.9,0
40,10866099999,2018-02-10,48.353783,11.786086,453.23,"MUNCHEN, GM",32.0,24,26.9,24,9999.9,0,999.9,0,4.7,24,3.4,24,7.0,999.9,35.6,*,26.6,*,99.99, ,999.9,1000
41,10866099999,2018-02-11,48.353783,11.786086,453.23,"MUNCHEN, GM",32.7,24,28.8,24,9999.9,0,999.9,0,5.7,24,6.7,24,13.0,999.9,37.4,*,23.0,*,99.99, ,999.9,11000
42,10866099999,2018-02-12,48.353783,11.786086,453.23,"MUNCHEN, GM",33.3,24,27.3,24,9999.9,0,999.9,0,6.2,24,7.5,24,14.0,999.9,35.6,*,28.4,*,99.99, ,999.9,1000
43,10866099999,2018-02-13,48.353783,11.786086,453.23,"MUNCHEN, GM",28.5,24,22.6,24,9999.9,0,999.9,0,6.1,24,4.2,24,8.9,999.9,35.6,*,23.0,*,0.0,I,999.9,0
44,10866099999,2018-02-14,48.353783,11.786086,453.23,"MUNCHEN, GM",24.7,24,20.0,24,9999.9,0,999.9,0,6.2,24,2.8,24,7.0,999.9,33.8,*,15.8,*,0.0,I,999.9,0
45,10866099999,2018-02-15,48.353783,11.786086,453.23,"MUNCHEN, GM",27.4,24,23.0,24,9999.9,0,999.9,0,4.8,24,4.1,24,6.0,999.9,33.8,*,17.6,*,99.99, ,999.9,11000
46,10866099999,2018-02-16,48.353783,11.786086,453.23,"MUNCHEN, GM",36.2,24,34.7,24,9999.9,0,999.9,0,3.0,24,3.7,24,7.0,999.9,41.0,*,32.0,*,99.99, ,999.9,110000
47,10866099999,2018-02-17,48.353783,11.786086,453.23,"MUNCHEN, GM",31.3,24,30.8,24,9999.9,0,999.9,0,1.2,24,5.4,24,9.9,999.9,33.8,*,30.2,*,99.99, ,999.9,101000
48,10866099999,2018-02-18,48.353783,11.786086,453.23,"MUNCHEN, GM",30.1,24,27.5,24,9999.9,0,999.9,0,3.6,24,3.6,24,9.9,999.9,33.8,*,23.0,*,99.99, ,999.9,1000
49,10866099999,2018-02-19,48.353783,11.786086,453.23,"MUNCHEN, GM",24.0,24,21.0,24,9999.9,0,999.9,0,5.3,24,2.8,24,7.0,999.9,28.4,*,12.2,*,99.99, ,999.9,1000
50,10866099999,2018-02-20,48.353783,11.786086,453.23,"MUNCHEN, GM",26.6,24,24.2,24,9999.9,0,999.9,0,2.3,24,2.2,24,5.1,999.9,30.2,*,23.0,*,99.99, ,999.9,11000
51,10866099999,2018-02-21,48.353783,11.786086,453.23,"MUNCHEN, GM",28.6,24,23.4,24,9999.9,0,999.9,0,4.1,24,3.6,24,7.0,999.9,33.8,*,21.2,*,99.99, ,999.9,1000
52,10866099999,2018-02-22,48.353783,11.786086,453.23,"MUNCHEN, GM",27.3,24,20.5,24,9999.9,0,999.9,0,5.9,24,10.3,24,17.1,999.9,30.2,*,24.8,*,99.99, ,999.9,1000
53,10866099999,2018-02-23,48.353783,11.786086,453.23,"MUNCHEN, GM",27.5,24,20.4,24,9999.9,0,999.9,0,6.2,24,9.7,24,15.0,21.0,30.2,*,24.8,*,0.0,I,999.9,0
54,10866099999,2018-02-24,48.353783,11.786086,453.23,"MUNCHEN, GM",26.4,24,14.4,24,9999.9,0,999.9,0,6.2,24,11.8,24,15.9,999.9,32.0,*,19.4,*,0.0,I,999.9,0
55,10866099999,2018-02-25,48.353783,11.786086,453.23,"MUNCHEN, GM",17.8,24,5.1,24,9999.9,0,999.9,0,6.2,24,9.3,24,14.0,999.9,23.0,*,12.2,*,0.0,I,999.9,0
56,10866099999,2018-02-26,48.353783,11.786086,453.23,"MUNCHEN, GM",13.0,24,3.5,24,9999.9,0,999.9,0,6.2,24,6.3,24,11.1,999.9,17.6,*,6.8,*,99.99, ,999.9,1000
57,10866099999,2018-02-27,48.353783,11.786086,453.23,"MUNCHEN, GM",13.2,24,3.9,24,9999.9,0,999.9,0,6.2,24,4.5,24,6.0,999.9,17.6,*,8.6,*,0.0,I,999.9,0
58,10866099999,2018-02-28,48.353783,11.786086,453.23,"MUNCHEN, GM",12.5,24,3.4,24,9999.9,0,999.9,0,6.2,24,9.3,24,15.9,999.9,19.4,*,5.0,*,0.0,I,999.9,0
59,10866099999,2018-03-01,48.353783,11.786086,453.23,"MUNCHEN, GM",17.7,24,7.8,24,9999.9,0,999.9,0,6.2,24,12.7,24,17.1,999.9,24.8,*,12.2,*,0.0,I,999.9,0
60,10866099999,2018-03-02,48.353783,11.786086,453.23,"MUNCHEN, GM",21.7,24,15.3,24,9999.9,0,999.9,0,4.7,24,8.1,24,13.0,999.9,28.4,*,15.8,*,99.99, ,999.9,1000
61,10866099999,2018-03-03,48.353783,11.786086,453.23,"MUNCHEN, GM",30.2,24,26.5,24,9999.9,0,999.9,0,2.9,24,4.5,24,9.9,999.9,35.6,*,21.2,*,99.99, ,999.9,101000
62,10866099999,2018-03-04,48.353783,11.786086,453.23,"MUNCHEN, GM",35.6,24,30.4,24,9999.9,0,999.9,0,3.9,24,6.3,24,11.1,999.9,46.4,*,28.4,*,99.99, ,999.9,11000
63,10866099999,2018-03-05,48.353783,11.786086,453.23,"MUNCHEN, GM",35.9,24,31.2,24,9999.9,0,999.9,0,4.9,24,4.6,24,8.9,999.9,44.6,*,28.4,*,99.99, ,999.9,10000
64,10866099999,2018-03-06,48.353783,11.786086,453.23,"MUNCHEN, GM",33.6,24,30.0,24,9999.9,0,999.9,0,3.2,24,4.0,24,8.0,999.9,39.2,*,30.2,*,99.99, ,999.9,10000
65,10866099999,2018-03-07,48.353783,11.786086,453.23,"MUNCHEN, GM",41.3,24,33.7,24,9999.9,0,999.9,0,5.9,24,11.0,24,17.1,999.9,48.2,*,35.6,*,99.99, ,999.9,10000
66,10866099999,2018-03-08,48.353783,11.786086,453.23,"MUNCHEN, GM",42.6,24,29.8,24,9999.9,0,999.9,0,6.2,24,9.4,24,15.0,999.9,51.8,*,37.4,*,0.0,I,999.9,0
67,10866099999,2018-03-09,48.353783,11.786086,453.23,"MUNCHEN, GM",44.9,24,33.7,24,9999.9,0,999.9,0,6.2,24,4.7,24,13.0,999.9,53.6,*,33.8,*,99.99, ,999.9,10000
68,10866099999,2018-03-10,48.353783,11.786086,453.23,"MUNCHEN, GM",46.9,24,39.7,24,9999.9,0,999.9,0,6.2,24,2.8,24,6.0,999.9,57.2,*,35.6,*,99.99, ,999.9,10000
69,10866099999,2018-03-11,48.353783,11.786086,453.23,"MUNCHEN, GM",47.2,24,40.2,24,9999.9,0,999.9,0,6.2,24,4.8,24,8.9,20.0,60.8,*,33.8,*,99.99, ,999.9,10000
70,10866099999,2018-03-12,48.353783,11.786086,453.23,"MUNCHEN, GM",48.2,24,41.5,24,9999.9,0,999.9,0,5.8,24,11.7,24,27.0,999.9,53.6,*,41.0,*,99.99, ,999.9,10000
71,10866099999,2018-03-13,48.353783,11.786086,453.23,"MUNCHEN, GM",45.7,24,35.5,24,9999.9,0,999.9,0,6.2,24,18.0,24,26.0,32.1,51.8,*,39.2,*,99.99, ,999.9,10000
72,10866099999,2018-03-14,48.353783,11.786086,453.23,"MUNCHEN, GM",40.3,24,35.4,24,9999.9,0,999.9,0,6.2,24,5.2,24,8.9,999.9,46.4,*,33.8,*,99.99, ,999.9,10000
73,10866099999,2018-03-15,48.353783,11.786086,453.23,"MUNCHEN, GM",40.9,24,35.4,24,9999.9,0,999.9,0,4.8,24,8.9,24,19.0,999.9,51.8,*,30.2,*,99.99, ,999.9,10000
74,10866099999,2018-03-16,48.353783,11.786086,453.23,"MUNCHEN, GM",44.3,24,38.6,24,9999.9,0,999.9,0,6.2,24,6.6,24,15.9,999.9,51.8,*,32.0,*,99.99, ,999.9,11000
75,10866099999,2018-03-17,48.353783,11.786086,453.23,"MUNCHEN, GM",34.2,24,32.0,24,9999.9,0,999.9,0,3.6,24,6.5,24,14.0,999.9,39.2,*,30.2,*,99.99, ,999.9,101000
76,10866099999,2018-03-18,48.353783,11.786086,453.23,"MUNCHEN, GM",27.1,24,21.0,24,9999.9,0,999.9,0,4.4,24,11.1,24,15.9,22.0,30.2,*,23.0,*,99.99, ,999.9,1000
77,10866099999,2018-03-19,48.353783,11.786086,453.23,"MUNCHEN, GM",24.7,24,20.0,24,9999.9,0,999.9,0,5.0,24,3.9,24,8.0,999.9,26.6,*,23.0,*,99.99, ,999.9,1000
78,10866099999,2018-03-20,48.353783,11.786086,453.23,"MUNCHEN, GM",27.6,24,18.4,24,9999.9,0,999.9,0,5.7,24,4.6,24,9.9,999.9,33.8,*,19.4,*,99.99, ,999.9,1000
79,10866099999,2018-03-21,48.353783,11.786086,453.23,"MUNCHEN, GM",31.1,24,21.5,24,9999.9,0,999.9,0,5.8,24,4.6,24,8.0,999.9,37.4,*,23.0,*,99.99, ,999.9,1000
80,10866099999,2018-03-22,48.353783,11.786086,453.23,"MUNCHEN, GM",30.7,24,22.3,24,9999.9,0,999.9,0,5.3,24,7.9,24,12.0,999.9,39.2,*,21.2,*,99.99, ,999.9,1000
81,10866099999,2018-03-23,48.353783,11.786086,453.23,"MUNCHEN, GM",36.0,24,32.4,24,9999.9,0,999.9,0,4.7,24,6.6,24,9.9,999.9,41.0,*,32.0,*,99.99, ,999.9,11000
82,10866099999,2018-03-24,48.353783,11.786086,453.23,"MUNCHEN, GM",37.6,24,30.6,24,9999.9,0,999.9,0,5.2,24,6.4,24,17.1,22.9,46.4,*,28.4,*,0.0,I,999.9,0
83,10866099999,2018-03-25,48.353783,11.786086,453.23,"MUNCHEN, GM",38.8,24,29.5,24,9999.9,0,999.9,0,5.6,24,2.5,24,8.9,999.9,55.4,*,24.8,*,0.0,I,999.9,0
84,10866099999,2018-03-26,48.353783,11.786086,453.23,"MUNCHEN, GM",40.6,24,32.7,24,9999.9,0,999.9,0,6.2,24,3.8,24,7.0,999.9,48.2,*,30.2,*,99.99, ,999.9,10000
85,10866099999,2018-03-27,48.353783,11.786086,453.23,"MUNCHEN, GM",41.6,24,32.6,24,9999.9,0,999.9,0,5.1,24,6.9,24,18.1,999.9,48.2,*,37.4,*,99.99, ,999.9,10000
86,10866099999,2018-03-28,48.353783,11.786086,453.23,"MUNCHEN, GM",47.0,24,41.1,24,9999.9,0,999.9,0,6.2,24,12.3,24,22.9,999.9,53.6,*,39.2,*,99.99, ,999.9,10000
87,10866099999,2018-03-29,48.353783,11.786086,453.23,"MUNCHEN, GM",43.8,24,34.7,24,9999.9,0,999.9,0,6.2,24,8.7,24,17.1,999.9,50.0,*,33.8,*,99.99, ,999.9,10000
88,10866099999,2018-03-30,48.353783,11.786086,453.23,"MUNCHEN, GM",44.0,24,36.4,24,9999.9,0,999.9,0,5.8,24,6.9,24,18.1,999.9,57.2,*,28.4,*,0.0,I,999.9,0
89,10866099999,2018-03-31,48.353783,11.786086,453.23,"MUNCHEN, GM",43.8,24,37.0,24,9999.9,0,999.9,0,6.2,24,8.3,24,14.0,999.9,48.2,*,39.2,*,99.99, ,999.9,10000
90,10866099999,2018-04-01,48.353783,11.786086,453.23,"MUNCHEN, GM",42.2,24,35.0,24,9999.9,0,999.9,0,6.2,24,14.3,24,22.0,32.1,46.4,*,39.2,*,99.99, ,999.9,11000
91,10866099999,2018-04-02,48.353783,11.786086,453.23,"MUNCHEN, GM",46.3,24,32.6,24,9999.9,0,999.9,0,6.2,24,5.9,24,13.0,999.9,59.0,*,32.0,*,0.0,I,999.9,0
92,10866099999,2018-04-03,48.353783,11.786086,453.23,"MUNCHEN, GM",57.1,24,38.3,24,9999.9,0,999.9,0,6.2,24,4.5,24,8.0,999.9,68.0,*,42.8,*,99.99, ,999.9,10000
93,10866099999,2018-04-04,48.353783,11.786086,453.23,"MUNCHEN, GM",56.0,24,39.1,24,9999.9,0,999.9,0,6.2,24,6.8,24,25.1,28.0,73.4,*,44.6,*,99.99, ,999.9,10000
94,10866099999,2018-04-05,48.353783,11.786086,453.23,"MUNCHEN, GM",49.0,24,37.5,24,9999.9,0,999.9,0,6.2,24,11.2,24,22.0,32.1,59.0,*,41.0,*,99.99, ,999.9,11000
95,10866099999,2018-04-06,48.353783,11.786086,453.23,"MUNCHEN, GM",44.9,24,33.0,24,9999.9,0,999.9,0,6.2,24,7.0,24,13.0,999.9,55.4,*,32.0,*,0.0,I,999.9,0
96,10866099999,2018-04-07,48.353783,11.786086,453.23,"MUNCHEN, GM",51.1,24,35.3,24,9999.9,0,999.9,0,6.2,24,5.7,24,11.1,24.1,66.2,*,35.6,*,0.0,I,999.9,0
97,10866099999,2018-04-08,48.353783,11.786086,453.23,"MUNCHEN, GM",51.5,24,40.2,24,9999.9,0,999.9,0,6.2,24,4.1,24,8.0,999.9,68.0,*,33.8,*,0.0,I,999.9,0
98,10866099999,2018-04-09,48.353783,11.786086,453.23,"MUNCHEN, GM",53.3,24,39.3,24,9999.9,0,999.9,0,6.2,24,3.4,24,8.0,999.9,69.8,*,37.4,*,0.0,I,999.9,0
99,10866099999,2018-04-10,48.353783,11.786086,453.23,"MUNCHEN, GM",53.4,24,42.0,24,9999.9,0,999.9,0,6.2,24,5.1,24,15.9,999.9,62.6,*,39.2,*,99.99, ,999.9,10000
100,10866099999,2018-04-11,48.353783,11.786086,453.23,"MUNCHEN, GM",52.7,18,44.0,18,9999.9,0,999.9,0,6.1,18,4.8,18,8.0,999.9,60.8,*,46.4,*,99.99, ,999.9,10000
101,10866099999,2018-04-12,48.353783,11.786086,453.23,"MUNCHEN, GM",60.9,24,41.0,24,9999.9,0,999.9,0,6.2,24,9.7,24,14.0,999.9,69.8,*,48.2,*,0.0,I,999.9,0
102,10866099999,2018-04-13,48.353783,11.786086,453.23,"MUNCHEN, GM",52.5,24,39.4,24,9999.9,0,999.9,0,6.2,24,8.8,24,22.9,36.9,64.4,*,39.2,*,99.99, ,999.9,10000
103,10866099999,2018-04-14,48.353783,11.786086,453.23,"MUNCHEN, GM",52.0,24,38.0,24,9999.9,0,999.9,0,5.6,24,3.5,24,7.0,999.9,66.2,*,33.8,*,0.0,I,999.9,0
104,10866099999,2018-04-15,48.353783,11.786086,453.23,"MUNCHEN, GM",54.1,24,42.8,24,9999.9,0,999.9,0,6.2,24,3.6,24,8.0,999.9,66.2,*,37.4,*,99.99, ,999.9,10000
105,10866099999,2018-04-16,48.353783,11.786086,453.23,"MUNCHEN, GM",54.4,24,49.6,24,9999.9,0,999.9,0,6.2,24,6.2,24,11.1,999.9,60.8,*,46.4,*,99.99, ,999.9,10000
106,10866099999,2018-04-17,48.353783,11.786086,453.23,"MUNCHEN, GM",55.8,24,45.6,24,9999.9,0,999.9,0,6.2,24,2.5,24,8.9,999.9,68.0,*,41.0,*,99.99, ,999.9,10000
107,10866099999,2018-04-18,48.353783,11.786086,453.23,"MUNCHEN, GM",56.0,24,42.7,24,9999.9,0,999.9,0,6.2,24,4.5,24,12.0,999.9,69.8,*,37.4,*,0.0,I,999.9,0
108,10866099999,2018-04-19,48.353783,11.786086,453.23,"MUNCHEN, GM",58.0,24,42.9,24,9999.9,0,999.9,0,6.1,24,6.5,24,13.0,999.9,73.4,*,39.2,*,0.0,I,999.9,0
109,10866099999,2018-04-20,48.353783,11.786086,453.23,"MUNCHEN, GM",61.5,24,45.5,24,9999.9,0,999.9,0,6.2,24,5.8,24,13.0,999.9,78.8,*,42.8,*,0.0,I,999.9,0
110,10866099999,2018-04-21,48.353783,11.786086,453.23,"MUNCHEN, GM",62.0,24,46.4,24,9999.9,0,999.9,0,6.2,24,3.9,24,8.9,999.9,78.8,*,42.8,*,0.0,I,999.9,0
111,10866099999,2018-04-22,48.353783,11.786086,453.23,"MUNCHEN, GM",62.8,24,46.6,24,9999.9,0,999.9,0,6.2,24,2.8,24,7.0,999.9,78.8,*,44.6,*,0.0,I,999.9,0
112,10866099999,2018-04-23,48.353783,11.786086,453.23,"MUNCHEN, GM",62.2,24,48.7,24,9999.9,0,999.9,0,6.2,24,8.6,24,17.1,999.9,75.2,*,51.8,*,99.99, ,999.9,10000
113,10866099999,2018-04-24,48.353783,11.786086,453.23,"MUNCHEN, GM",60.0,24,48.3,24,9999.9,0,999.9,0,6.2,24,7.3,24,14.0,999.9,69.8,*,44.6,*,99.99, ,999.9,10000
114,10866099999,2018-04-25,48.353783,11.786086,453.23,"MUNCHEN, GM",61.9,24,45.2,24,9999.9,0,999.9,0,6.2,24,10.1,24,28.0,40.0,75.2,*,44.6,*,99.99, ,999.9,10000
115,10866099999,2018-04-26,48.353783,11.786086,453.23,"MUNCHEN, GM",52.7,24,40.1,24,9999.9,0,999.9,0,6.2,24,7.0,24,13.0,999.9,57.2,*,42.8,*,99.99, ,999.9,10000
116,10866099999,2018-04-27,48.353783,11.786086,453.23,"MUNCHEN, GM",54.5,24,42.4,24,9999.9,0,999.9,0,6.2,24,5.5,24,14.0,999.9,68.0,*,35.6,*,0.0,I,999.9,0
117,10866099999,2018-04-28,48.353783,11.786086,453.23,"MUNCHEN, GM",60.4,24,46.1,24,9999.9,0,999.9,0,6.2,24,3.8,24,7.0,999.9,73.4,*,44.6,*,0.0,I,999.9,0
118,10866099999,2018-04-29,48.353783,11.786086,453.23,"MUNCHEN, GM",63.3,24,46.3,24,9999.9,0,999.9,0,6.2,24,6.9,24,13.0,20.0,77.0,*,44.6,*,0.0,I,999.9,0
119,10866099999,2018-04-30,48.353783,11.786086,453.23,"MUNCHEN, GM",58.4,24,42.9,24,9999.9,0,999.9,0,6.2,24,7.3,24,22.0,36.9,64.4,*,50.0,*,99.99, ,999.9,10000
120,10866099999,2018-05-01,48.353783,11.786086,453.23,"MUNCHEN, GM",53.5,24,41.5,24,9999.9,0,999.9,0,6.2,24,4.4,24,9.9,999.9,60.8,*,46.4,*,0.0,I,999.9,0
121,10866099999,2018-05-02,48.353783,11.786086,453.23,"MUNCHEN, GM",57.1,24,43.9,24,9999.9,0,999.9,0,6.2,24,4.8,24,8.0,999.9,66.2,*,48.2,*,99.99, ,999.9,10000
122,10866099999,2018-05-03,48.353783,11.786086,453.23,"MUNCHEN, GM",58.6,24,47.7,24,9999.9,0,999.9,0,6.2,24,6.0,24,8.9,999.9,66.2,*,50.0,*,0.0,I,999.9,0
